"Name","Join","Date","Mode"
"Siilf","09:05:49","2017.11.26","join"
"Nzo","09:07:24","2017.11.26","join"
"Nzo","09:07:24","2017.11.26","join"
"Solidronpaul","09:08:47","2017.11.26","join"
"Solidronpaul","09:08:47","2017.11.26","join"
"Remeraz","09:12:41","2017.11.26","join"
"Remeraz","09:12:41","2017.11.26","join"
"Killakam","09:13:57","2017.11.26","join"
"Killakam","09:13:57","2017.11.26","join"
"Unknown","09:16:37","2017.11.26","join"
"Sesek","09:16:37","2017.11.26","join"
"Sesek","09:16:37","2017.11.26","join"
"Pyumanou","09:17:19","2017.11.26","join"
"Sodanickel","09:21:48","2017.11.26","join"
"Nite","09:23:20","2017.11.26","join"
"Nite","09:23:20","2017.11.26","join"
"Veramal","09:24:25","2017.11.26","join"
"Veramal","09:24:25","2017.11.26","join"
"Zeale","09:24:47","2017.11.26","join"
"Zeale","09:24:47","2017.11.26","join"
"Oldmansmegma","09:26:12","2017.11.26","join"
"Stealthunt","09:26:13","2017.11.26","join"
"Stealthunt","09:26:13","2017.11.26","join"
"Veramal","09:26:33","2017.11.26","join"
"Sesek","09:30:18","2017.11.26","join"
"Oldmansmegma","09:31:23","2017.11.26","join"
"Saintgermain","09:33:03","2017.11.26","join"
"Saintgermain","09:33:03","2017.11.26","join"
"Pyumanou","09:33:44","2017.11.26","join"
"Constantlee","09:34:45","2017.11.26","join"
"Constantlee","09:34:45","2017.11.26","join"
"Oldmansmegma","09:35:44","2017.11.26","join"
"Falassion","09:35:44","2017.11.26","join"
"Constantlee","09:35:44","2017.11.26","join"
"Killakam","09:35:55","2017.11.26","join"
"Saintgermain","09:36:30","2017.11.26","join"
"Shrin","09:37:05","2017.11.26","join"
"Shrin","09:37:05","2017.11.26","join"
"Biggerwigg","09:38:47","2017.11.26","join"
"Biggerwigg","09:38:47","2017.11.26","join"
"Sta","09:39:09","2017.11.26","join"
"Sta","09:39:09","2017.11.26","join"
"Remeraz","09:39:57","2017.11.26","join"
"Rockafella","09:40:29","2017.11.26","join"
"Chendi","10:21:52","2017.11.26","join"
"Illsmakyaded","10:21:52","2017.11.26","join"
"Siilf","10:21:52","2017.11.26","join"
"Solidronpaul","10:21:52","2017.11.26","join"
"Zeale","10:21:52","2017.11.26","join"
"Saintgermain","10:21:52","2017.11.26","join"
"Constantlee","10:21:52","2017.11.26","join"
"Shrin","10:21:52","2017.11.26","join"
"Sta","10:21:52","2017.11.26","join"
"Magisly","10:21:52","2017.11.26","join"
"Noiry","10:21:52","2017.11.26","join"
"Fleinders","10:21:52","2017.11.26","join"
"Valknut","10:21:52","2017.11.26","join"
"Themayor","10:21:52","2017.11.26","join"
"Trula","10:21:52","2017.11.26","join"
"Hupiukko","10:21:52","2017.11.26","join"
"Gaff","10:21:52","2017.11.26","join"
"Chuckpants","10:21:52","2017.11.26","join"
"Zaldre","10:21:52","2017.11.26","join"
"Stealthunt","10:22:04","2017.11.26","join"
"Azkaranth","10:26:53","2017.11.26","join"
"Chendi","10:26:53","2017.11.26","join"
"Gnozina","10:26:53","2017.11.26","join"
"Rockafella","10:26:53","2017.11.26","join"
"Illsmakyaded","10:26:53","2017.11.26","join"
"Siilf","10:26:53","2017.11.26","join"
"Solidronpaul","10:26:53","2017.11.26","join"
"Killakam","10:26:53","2017.11.26","join"
"Nite","10:26:53","2017.11.26","join"
"Veramal","10:26:53","2017.11.26","join"
"Zeale","10:26:53","2017.11.26","join"
"Stealthunt","10:26:53","2017.11.26","join"
"Sesek","10:26:53","2017.11.26","join"
"Saintgermain","10:26:53","2017.11.26","join"
"Constantlee","10:26:53","2017.11.26","join"
"Shrin","10:26:53","2017.11.26","join"
"Sta","10:26:53","2017.11.26","join"
"Magisly","10:26:53","2017.11.26","join"
"Noiry","10:26:53","2017.11.26","join"
"Fleinders","10:26:53","2017.11.26","join"
"Valknut","10:26:53","2017.11.26","join"
"Mendacius","10:26:53","2017.11.26","join"
"Themayor","10:26:53","2017.11.26","join"
"Trula","10:26:53","2017.11.26","join"
"Hupiukko","10:26:53","2017.11.26","join"
"Gaff","10:26:53","2017.11.26","join"
"Chuckpants","10:26:53","2017.11.26","join"
"Zaldre","10:26:53","2017.11.26","join"
"Falassion","10:26:57","2017.11.26","join"
"Daemontools","10:27:05","2017.11.26","join"
"Daemontools","10:27:05","2017.11.26","join"
"Nzo","10:27:24","2017.11.26","join"
"Oldmansmegma","10:27:26","2017.11.26","join"
"Sodanickel","10:27:38","2017.11.26","join"
"Pyumanou","10:28:02","2017.11.26","join"
"Remeraz","10:28:14","2017.11.26","join"
"Oldmansmegma","10:29:11","2017.11.26","join"
"Azkaranth","10:29:11","2017.11.26","join"
"Chendi","10:29:11","2017.11.26","join"
"Gnozina","10:29:11","2017.11.26","join"
"Rockafella","10:29:11","2017.11.26","join"
"Falassion","10:29:11","2017.11.26","join"
"Pyumanou","10:29:11","2017.11.26","join"
"Illsmakyaded","10:29:11","2017.11.26","join"
"Sodanickel","10:29:11","2017.11.26","join"
"Siilf","10:29:11","2017.11.26","join"
"Nzo","10:29:11","2017.11.26","join"
"Solidronpaul","10:29:11","2017.11.26","join"
"Remeraz","10:29:11","2017.11.26","join"
"Killakam","10:29:11","2017.11.26","join"
"Nite","10:29:11","2017.11.26","join"
"Veramal","10:29:11","2017.11.26","join"
"Stealthunt","10:29:11","2017.11.26","join"
"Sesek","10:29:11","2017.11.26","join"
"Saintgermain","10:29:11","2017.11.26","join"
"Constantlee","10:29:11","2017.11.26","join"
"Shrin","10:29:11","2017.11.26","join"
"Sta","10:29:11","2017.11.26","join"
"Magisly","10:29:11","2017.11.26","join"
"Noiry","10:29:11","2017.11.26","join"
"Fleinders","10:29:11","2017.11.26","join"
"Valknut","10:29:11","2017.11.26","join"
"Mendacius","10:29:11","2017.11.26","join"
"Themayor","10:29:11","2017.11.26","join"
"Trula","10:29:11","2017.11.26","join"
"Hupiukko","10:29:11","2017.11.26","join"
"Gaff","10:29:11","2017.11.26","join"
"Chuckpants","10:29:11","2017.11.26","join"
"Daemontools","10:29:11","2017.11.26","join"
"Zaldre","10:29:11","2017.11.26","join"
"Casablancas","10:31:34","2017.11.26","join"
"Dof","10:35:23","2017.11.26","join"
"Dof","10:35:23","2017.11.26","join"
"Jimbaws","10:55:10","2017.11.26","join"
"Jimbaws","10:55:10","2017.11.26","join"
"Zendaril","11:15:00","2017.11.26","join"
"Zendaril","11:15:00","2017.11.26","join"
"Aidda","11:46:45","2017.11.26","join"
"Aidda","11:46:45","2017.11.26","join"
"Chuckpants","12:19:46","2017.11.26","join"
"Azkaranth","12:19:47","2017.11.26","join"
"Pyumanou","12:19:47","2017.11.26","join"
"Dof","12:19:47","2017.11.26","join"
"Casablancas","12:19:50","2017.11.26","join"
"Fleinders","12:19:50","2017.11.26","join"
"Valknut","12:19:50","2017.11.26","join"
"Stealthunt","12:19:51","2017.11.26","join"
"Zendaril","12:19:51","2017.11.26","join"
"Oldmansmegma","12:19:55","2017.11.26","join"
"Gnozina","12:19:55","2017.11.26","join"
"Hupiukko","12:21:34","2017.11.26","join"
"Alfi","12:24:24","2017.11.26","join"
"Alfi","12:24:24","2017.11.26","join"
"Sesek","12:46:31","2017.11.26","join"
"Solidronpaul","12:46:51","2017.11.26","join"
"Magisly","12:46:51","2017.11.26","join"
"Mendacius","12:46:57","2017.11.26","join"
"Alfi","12:47:02","2017.11.26","join"
"Pyumanou","12:47:25","2017.11.26","join"
"Unknown","12:48:20","2017.11.26","join"
"Unknown","12:48:20","2017.11.26","join"
"Zendaril","12:48:20","2017.11.26","join"
"Zaldre","12:48:20","2017.11.26","join"
"Casablancas","12:48:20","2017.11.26","join"
"Rockafella","12:48:20","2017.11.26","join"
"Falassion","12:48:20","2017.11.26","join"
"Pyumanou","12:48:20","2017.11.26","join"
"Sodanickel","12:48:20","2017.11.26","join"
"Siilf","12:48:20","2017.11.26","join"
"Remeraz","12:48:20","2017.11.26","join"
"Sesek","12:48:20","2017.11.26","join"
"Constantlee","12:48:20","2017.11.26","join"
"Shrin","12:48:20","2017.11.26","join"
"Magisly","12:48:20","2017.11.26","join"
"Mendacius","12:48:20","2017.11.26","join"
"Hupiukko","12:48:20","2017.11.26","join"
"Chuckpants","12:48:20","2017.11.26","join"
"Daemontools","12:48:20","2017.11.26","join"
"Aidda","12:48:20","2017.11.26","join"
"Alfi","12:48:20","2017.11.26","join"
"Chendi","12:48:20","2017.11.26","join"
"Healsumaybe","12:53:54","2017.11.26","join"
"Healsumaybe","12:53:54","2017.11.26","join"
"Falassion","09:34:29","2017.11.28","join"
"Shrin","09:34:29","2017.11.28","join"
"Rockafella","09:34:29","2017.11.28","join"
"Stealthunt","09:34:29","2017.11.28","join"
"Killakam","09:34:29","2017.11.28","join"
"Zaldre","09:34:29","2017.11.28","join"
"Pyumanou","09:41:06","2017.11.28","join"
"Pyumanou","09:41:06","2017.11.28","join"
"Mortisia","09:50:34","2017.11.28","join"
"Mortisia","09:50:34","2017.11.28","join"
"Criddle","10:09:53","2017.11.28","join"
"Criddle","10:09:53","2017.11.28","join"
"Killakam","10:12:39","2017.11.28","join"
"Remeraz","10:17:02","2017.11.28","join"
"Pyumanou","11:02:12","2017.11.28","join"
"Pyumanou","11:02:12","2017.11.28","join"
"Rockafella","09:25:41","2017.11.30","join"
"Gnozina","09:25:41","2017.11.30","join"
"Aidda","09:25:41","2017.11.30","join"
"Remeraz","09:25:41","2017.11.30","join"
"Oldmansmegma","09:25:41","2017.11.30","join"
"Shrin","09:25:41","2017.11.30","join"
"Zaldre","09:25:41","2017.11.30","join"
"Yippi","09:25:43","2017.11.30","join"
"Yippi","09:25:43","2017.11.30","join"
"Illsmakyaded","09:25:45","2017.11.30","join"
"Illsmakyaded","09:25:45","2017.11.30","join"
"Ivyfang","09:25:46","2017.11.30","join"
"Ivyfang","09:25:46","2017.11.30","join"
"Falassion","09:25:50","2017.11.30","join"
"Falassion","09:25:50","2017.11.30","join"
"Stealthunt","09:25:52","2017.11.30","join"
"Stealthunt","09:25:52","2017.11.30","join"
"Siilf","09:25:56","2017.11.30","join"
"Siilf","09:25:56","2017.11.30","join"
"Daemontools","09:25:57","2017.11.30","join"
"Daemontools","09:25:57","2017.11.30","join"
"Healsmeguy","09:26:02","2017.11.30","join"
"Healsmeguy","09:26:02","2017.11.30","join"
"Magisly","09:26:05","2017.11.30","join"
"Magisly","09:26:05","2017.11.30","join"
"Grundig","09:26:06","2017.11.30","join"
"Grundig","09:26:06","2017.11.30","join"
"Constantlee","09:26:12","2017.11.30","join"
"Constantlee","09:26:12","2017.11.30","join"
"Casablancas","09:26:15","2017.11.30","join"
"Casablancas","09:26:15","2017.11.30","join"
"Pyumanou","09:26:36","2017.11.30","join"
"Pyumanou","09:26:36","2017.11.30","join"
"Remeraz","09:26:55","2017.11.30","join"
"Shrin","09:26:55","2017.11.30","join"
"Aiyda","09:27:06","2017.11.30","join"
"Aiyda","09:27:06","2017.11.30","join"
"Nzo","09:27:53","2017.11.30","join"
"Nzo","09:27:53","2017.11.30","join"
"Gaff","09:28:59","2017.11.30","join"
"Gaff","09:28:59","2017.11.30","join"
"Chendi","09:29:10","2017.11.30","join"
"Chendi","09:29:10","2017.11.30","join"
"Nite","09:31:54","2017.11.30","join"
"Nite","09:31:54","2017.11.30","join"
"Azkaranth","09:32:02","2017.11.30","join"
"Azkaranth","09:32:02","2017.11.30","join"
"Azronin","09:32:50","2017.11.30","join"
"Azronin","09:32:50","2017.11.30","join"
"Solidronpaul","09:35:48","2017.11.30","join"
"Solidronpaul","09:35:48","2017.11.30","join"
"Sodanickel","09:36:50","2017.11.30","join"
"Sodanickel","09:36:50","2017.11.30","join"
"Hupiukko","09:38:52","2017.11.30","join"
"Hupiukko","09:38:52","2017.11.30","join"
"Rockafella","09:44:00","2017.11.30","join"
"Gnozina","09:44:00","2017.11.30","join"
"Remeraz","09:44:00","2017.11.30","join"
"Yippi","09:44:00","2017.11.30","join"
"Illsmakyaded","09:44:00","2017.11.30","join"
"Ivyfang","09:44:00","2017.11.30","join"
"Falassion","09:44:00","2017.11.30","join"
"Stealthunt","09:44:00","2017.11.30","join"
"Siilf","09:44:00","2017.11.30","join"
"Daemontools","09:44:00","2017.11.30","join"
"Healsmeguy","09:44:00","2017.11.30","join"
"Magisly","09:44:00","2017.11.30","join"
"Grundig","09:44:00","2017.11.30","join"
"Constantlee","09:44:00","2017.11.30","join"
"Casablancas","09:44:00","2017.11.30","join"
"Pyumanou","09:44:00","2017.11.30","join"
"Aiyda","09:44:00","2017.11.30","join"
"Nzo","09:44:00","2017.11.30","join"
"Gaff","09:44:00","2017.11.30","join"
"Chendi","09:44:00","2017.11.30","join"
"Nite","09:44:00","2017.11.30","join"
"Azkaranth","09:44:00","2017.11.30","join"
"Azronin","09:44:00","2017.11.30","join"
"Solidronpaul","09:44:00","2017.11.30","join"
"Sodanickel","09:44:00","2017.11.30","join"
"Hupiukko","09:44:00","2017.11.30","join"
"Jimbaws","09:44:00","2017.11.30","join"
"Zaldre","09:44:00","2017.11.30","join"
"Mendacius","09:44:15","2017.11.30","join"
"Mendacius","09:44:15","2017.11.30","join"
"Jimbaws","09:44:52","2017.11.30","join"
"Zeale","09:46:28","2017.11.30","join"
"Zeale","09:46:28","2017.11.30","join"
"Jimbaws","09:46:29","2017.11.30","join"
"Rockafella","10:15:28","2017.11.30","join"
"Illsmakyaded","10:15:28","2017.11.30","join"
"Ivyfang","10:15:28","2017.11.30","join"
"Daemontools","10:15:28","2017.11.30","join"
"Healsmeguy","10:15:28","2017.11.30","join"
"Magisly","10:15:28","2017.11.30","join"
"Constantlee","10:15:28","2017.11.30","join"
"Casablancas","10:15:28","2017.11.30","join"
"Aiyda","10:15:28","2017.11.30","join"
"Chendi","10:15:28","2017.11.30","join"
"Nite","10:15:28","2017.11.30","join"
"Azronin","10:15:28","2017.11.30","join"
"Solidronpaul","10:15:28","2017.11.30","join"
"Sodanickel","10:15:28","2017.11.30","join"
"Hupiukko","10:15:28","2017.11.30","join"
"Zeale","10:15:28","2017.11.30","join"
"Purplejunkie","10:15:28","2017.11.30","join"
"Valknut","10:15:28","2017.11.30","join"
"Chuckpants","10:15:28","2017.11.30","join"
"Zaldre","10:15:28","2017.11.30","join"
"Pyumanou","10:15:34","2017.11.30","join"
"Saintgermain","10:15:34","2017.11.30","join"
"Jimbaws","10:15:35","2017.11.30","join"
"Gnozina","10:15:37","2017.11.30","join"
"Yippi","10:15:39","2017.11.30","join"
"Grundig","10:15:41","2017.11.30","join"
"Remeraz","10:15:46","2017.11.30","join"
"Oldmansmegma","10:15:52","2017.11.30","join"
"Azkaranth","10:16:00","2017.11.30","join"
"Gaff","10:16:11","2017.11.30","join"
"Siilf","10:17:23","2017.11.30","join"
"Unknown","10:23:49","2017.11.30","join"
"Unknown","10:23:49","2017.11.30","join"
"Unknown","10:23:49","2017.11.30","join"
"Unknown","10:23:49","2017.11.30","join"
"Unknown","10:23:49","2017.11.30","join"
"Rockafella","10:23:49","2017.11.30","join"
"Gnozina","10:23:49","2017.11.30","join"
"Remeraz","10:23:49","2017.11.30","join"
"Oldmansmegma","10:23:49","2017.11.30","join"
"Yippi","10:23:49","2017.11.30","join"
"Illsmakyaded","10:23:49","2017.11.30","join"
"Ivyfang","10:23:49","2017.11.30","join"
"Siilf","10:23:49","2017.11.30","join"
"Daemontools","10:23:49","2017.11.30","join"
"Healsmeguy","10:23:49","2017.11.30","join"
"Magisly","10:23:49","2017.11.30","join"
"Grundig","10:23:49","2017.11.30","join"
"Constantlee","10:23:49","2017.11.30","join"
"Casablancas","10:23:49","2017.11.30","join"
"Pyumanou","10:23:49","2017.11.30","join"
"Aiyda","10:23:49","2017.11.30","join"
"Gaff","10:23:49","2017.11.30","join"
"Chendi","10:23:49","2017.11.30","join"
"Nite","10:23:49","2017.11.30","join"
"Azkaranth","10:23:49","2017.11.30","join"
"Azronin","10:23:49","2017.11.30","join"
"Solidronpaul","10:23:49","2017.11.30","join"
"Sodanickel","10:23:49","2017.11.30","join"
"Jimbaws","10:23:49","2017.11.30","join"
"Mendacius","10:23:49","2017.11.30","join"
"Zeale","10:23:49","2017.11.30","join"
"Purplejunkie","10:23:49","2017.11.30","join"
"Saintgermain","10:23:49","2017.11.30","join"
"Valknut","10:23:49","2017.11.30","join"
"Chuckpants","10:23:49","2017.11.30","join"
"Zaldre","10:23:49","2017.11.30","join"
"Hupiukko","10:24:09","2017.11.30","join"
"Nzo","10:25:17","2017.11.30","join"
"Stealthunt","10:25:36","2017.11.30","join"
"Falassion","10:25:49","2017.11.30","join"
"Ivyfang","10:25:54","2017.11.30","join"
"Nite","10:25:54","2017.11.30","join"
"Shrin","10:25:59","2017.11.30","join"
"Remeraz","10:34:59","2017.11.30","join"
"Siilf","10:36:37","2017.11.30","join"
"Casablancas","10:36:51","2017.11.30","join"
"Aiyda","10:36:51","2017.11.30","join"
"Nite","10:36:51","2017.11.30","join"
"Magisly","10:37:07","2017.11.30","join"
"Valknut","10:37:07","2017.11.30","join"
"Solidronpaul","10:38:22","2017.11.30","join"
"Mendacius","10:38:22","2017.11.30","join"
"Azkaranth","10:51:35","2017.11.30","join"
"Purplejunkie","10:51:35","2017.11.30","join"
"Rockafella","11:09:49","2017.11.30","join"
"Gnozina","11:09:49","2017.11.30","join"
"Remeraz","11:09:49","2017.11.30","join"
"Oldmansmegma","11:09:49","2017.11.30","join"
"Shrin","11:09:49","2017.11.30","join"
"Yippi","11:09:49","2017.11.30","join"
"Illsmakyaded","11:09:49","2017.11.30","join"
"Ivyfang","11:09:49","2017.11.30","join"
"Falassion","11:09:49","2017.11.30","join"
"Stealthunt","11:09:49","2017.11.30","join"
"Siilf","11:09:49","2017.11.30","join"
"Daemontools","11:09:49","2017.11.30","join"
"Healsmeguy","11:09:49","2017.11.30","join"
"Magisly","11:09:49","2017.11.30","join"
"Grundig","11:09:49","2017.11.30","join"
"Constantlee","11:09:49","2017.11.30","join"
"Casablancas","11:09:49","2017.11.30","join"
"Pyumanou","11:09:49","2017.11.30","join"
"Aiyda","11:09:49","2017.11.30","join"
"Nzo","11:09:49","2017.11.30","join"
"Gaff","11:09:49","2017.11.30","join"
"Chendi","11:09:49","2017.11.30","join"
"Nite","11:09:49","2017.11.30","join"
"Azkaranth","11:09:49","2017.11.30","join"
"Solidronpaul","11:09:49","2017.11.30","join"
"Sodanickel","11:09:49","2017.11.30","join"
"Hupiukko","11:09:49","2017.11.30","join"
"Jimbaws","11:09:49","2017.11.30","join"
"Mendacius","11:09:49","2017.11.30","join"
"Purplejunkie","11:09:49","2017.11.30","join"
"Saintgermain","11:09:49","2017.11.30","join"
"Valknut","11:09:49","2017.11.30","join"
"Chuckpants","11:09:49","2017.11.30","join"
"Zaldre","11:09:49","2017.11.30","join"
"Falassion","11:21:32","2017.11.30","join"
"Daemontools","11:21:32","2017.11.30","join"
"Purplejunkie","11:21:32","2017.11.30","join"
"Nzo","11:21:35","2017.11.30","join"
"Mendacius","11:21:35","2017.11.30","join"
"Azkaranth","11:21:52","2017.11.30","join"
"Daemontools","11:22:00","2017.11.30","join"
"Shrin","11:23:02","2017.11.30","join"
"Mendacius","11:23:02","2017.11.30","join"
"Fleinders","11:27:17","2017.11.30","join"
"Fleinders","11:27:17","2017.11.30","join"
"Shrin","13:19:43","2017.11.30","join"
"Stealthunt","13:19:43","2017.11.30","join"
"Grundig","13:19:43","2017.11.30","join"
"Constantlee","13:19:43","2017.11.30","join"
"Aiyda","13:19:43","2017.11.30","join"
"Nzo","13:19:43","2017.11.30","join"
"Chendi","13:19:43","2017.11.30","join"
"Solidronpaul","13:19:43","2017.11.30","join"
"Sodanickel","13:19:43","2017.11.30","join"
"Saintgermain","13:19:43","2017.11.30","join"
"Zaldre","13:19:43","2017.11.30","join"
"Jimbaws","13:19:55","2017.11.30","join"
"Shrin","13:21:40","2017.11.30","join"
"Stealthunt","13:21:40","2017.11.30","join"
"Constantlee","13:21:40","2017.11.30","join"
"Aiyda","13:21:40","2017.11.30","join"
"Chendi","13:21:40","2017.11.30","join"
"Jimbaws","13:21:40","2017.11.30","join"
"Zaldre","13:21:40","2017.11.30","join"
"Healsmeguy","13:21:41","2017.11.30","join"
"Daemontools","13:21:42","2017.11.30","join"
"Rockafella","13:21:43","2017.11.30","join"
"Grundig","13:21:44","2017.11.30","join"
"Sodanickel","13:21:44","2017.11.30","join"
"Solidronpaul","13:21:45","2017.11.30","join"
"Pyumanou","13:21:46","2017.11.30","join"
"Nite","13:21:46","2017.11.30","join"
"Illsmakyaded","13:21:47","2017.11.30","join"
"Yippi","13:21:48","2017.11.30","join"
"Saintgermain","13:21:51","2017.11.30","join"
"Nzo","13:22:08","2017.11.30","join"
"Falassion","13:22:09","2017.11.30","join"
"Siilf","13:22:12","2017.11.30","join"
"Gaff","13:22:17","2017.11.30","join"
"Valknut","13:22:17","2017.11.30","join"
"Purplejunkie","13:22:20","2017.11.30","join"
"Remeraz","13:22:28","2017.11.30","join"
"Fleinders","13:22:35","2017.11.30","join"
"Casablancas","13:22:35","2017.11.30","join"
"Hupiukko","13:22:39","2017.11.30","join"
"Oldmansmegma","13:22:42","2017.11.30","join"
"Ivyfang","13:22:45","2017.11.30","join"
"Gnozina","13:23:11","2017.11.30","join"
"Azkaranth","13:23:17","2017.11.30","join"
"Mendacius","13:23:32","2017.11.30","join"
"Chuckpants","13:24:59","2017.11.30","join"
"Sesek","13:25:52","2017.11.30","join"
